publisher_name,id,message,severity,category,count,spend_category,spend_category_year,Publisher
gecfundmanagerpwc,3.4.1,"When multiple recipient countries or regions are declared, each must have a percentage.",error,geo,1,> 10M & <= 100M,2019,Girls’ Education Challenge – Fund Manager PwC
gecfundmanagerpwc,0.1.1,"Premature end of data in tag div line 149
",critical,iati,1,> 10M & <= 100M,2019,Girls’ Education Challenge – Fund Manager PwC
gef,11.1.2,The planned start date of the activity must be before the planned end date.,error,iati,11,> 1B,2020,GEF Secretariat
gef,2.2.1,"When using a reporting organisation sector code (vocabulary 98 or 99), it must include a narrative.",error,classifications,4,> 1B,2020,GEF Secretariat
gef,11.1.5,The actual end date of the activity must not be in the future.,error,iati,6,> 1B,2020,GEF Secretariat
gef,2.1.4,"When a single sector is declared, the percentage must either be omitted, or set to 100.",error,classifications,3888,> 1B,2020,GEF Secretariat
gef,6.7.2,"If sector is declared at transaction level, a sector must be declared for all transactions.",error,classifications,2110,> 1B,2020,GEF Secretariat
gef,11.1.3,The actual start date of the activity must be before the actual end date.,error,iati,23,> 1B,2020,GEF Secretariat
gef,6.11.1,The activity must have a planned start date or an actual start date.,error,information,188,> 1B,2020,GEF Secretariat
gef,0.3.1,"Element 'activity-status': This element is not expected. Expected is one of ( description, participating-org ).
",critical,schema,52,> 1B,2020,GEF Secretariat
gef,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,5602,> 1B,2020,GEF Secretariat
gef,3.7.2,Recipient country or recipient region should be declared for either the activity or for all transactions.,error,financial,6116,> 1B,2020,GEF Secretariat
gef,9.42.1,The organisation type is invalid.,error,participating,12,> 1B,2020,GEF Secretariat
gef,6.2.2,"Each activity must have a specified sector, either at activity level OR for all transactions.",error,classifications,609,> 1B,2020,GEF Secretariat
genderatwork,7.5.3,Budget Period must not be longer than one year.,error,financial,1,<=1M,2021,Gender at Work
genderatwork,4.4.1,The description must contain narrative content.,error,information,3,<=1M,2021,Gender at Work
gfems,4.4.1,The description must contain narrative content.,error,information,1,> 1M & <= 10M,2021,Global Fund to End Modern Slavery
gfems,6.9.1,The provider organisation must have an organisation identifier or a narrative.,error,financial,1,> 1M & <= 10M,2021,Global Fund to End Modern Slavery
gfems,1.1.21,The activity identifier should begin with your IATI organisation identifier (either the current IATI Organisation identifier for the reporting organisation or a previous version included in other-identifier element) followed by a unique string for the activity separated by a hyphen,warning,identifiers,1,> 1M & <= 10M,2021,Global Fund to End Modern Slavery
gi-toc,4.1.1,The activity should specify a default language OR the language must be specified for each narrative element.,error,information,26,> 1M & <= 10M,2020,The Global Initiative Against Transnational Organized Crime
gichd,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,1,<=1M,2019,Geneva International Centre for Humanitarian Demining
gichd,8.8.1,"The baseline must have a value when the indicator measure is non-qualitative (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",error,performance,3,<=1M,2019,Geneva International Centre for Humanitarian Demining
gichd,1.9.1,The participating-org activity identifier should not start or end with spaces or newlines.,warning,participating,9,<=1M,2019,Geneva International Centre for Humanitarian Demining
gichd,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,17,<=1M,2019,Geneva International Centre for Humanitarian Demining
gichd,4.4.1,The description must contain narrative content.,error,information,1,<=1M,2019,Geneva International Centre for Humanitarian Demining
gichd,8.8.2,"The baseline value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,0,<=1M,2019,Geneva International Centre for Humanitarian Demining
girlsnotbrides,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,1,> 1M & <= 10M,2019,Girls Not Brides: The Global Partnership to End Child Marriage
girlsnotbrides,8.9.3,The target value should be omitted for qualitative measures.,warning,performance,2,> 1M & <= 10M,2019,Girls Not Brides: The Global Partnership to End Child Marriage
girlsnotbrides,8.10.3,The actual value should be omitted for qualitative indicator measures.,warning,performance,2,> 1M & <= 10M,2019,Girls Not Brides: The Global Partnership to End Child Marriage
girlsnotbrides,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,1,> 1M & <= 10M,2019,Girls Not Brides: The Global Partnership to End Child Marriage
giz,9.28.1,The document category code is invalid.,error,documents,2,No spend data for 2019-2021,,Germany GIZ Non BMZ
giz,0.3.1,"Element 'DEBUG': This element is not expected. Expected is one of ( budget, planned-disbursement, capital-spend, transaction, document-link, related-activity, legacy-data, conditions, result, crs-add ).
",critical,schema,2,No spend data for 2019-2021,,Germany GIZ Non BMZ
gl,0.1.1,"Extra content at the end of the document
",critical,iati,1,No spend data for 2019-2021,,Gender Links
globalgiving,11.1.2,The planned start date of the activity must be before the planned end date.,error,iati,5,> 100M & <= 1B,2021,GlobalGiving.org
globalgiving,3.1.1,"When multiple recipient countries are declared, each must have a percentage.",error,geo,45,> 100M & <= 1B,2021,GlobalGiving.org
globalgiving,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,23124,> 100M & <= 1B,2021,GlobalGiving.org
globalgiving,3.1.2,"Percentage values for recipient countries, must add up to 100%.",error,geo,45,> 100M & <= 1B,2021,GlobalGiving.org
globaltfokus,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,2,No spend data for 2019-2021,,Global Focus
goal,1.4.1,The provider-org activity identifier should not start or end with spaces or newlines.,warning,financial,2,> 10M & <= 100M,2020,GOAL
goal,1.10.1,The provider organisation identifier should not start or end with spaces or newlines.,warning,financial,1,> 10M & <= 100M,2020,GOAL
goal,6.9.2,The receiver organisation must have an organisation identifier or a narrative.,error,financial,1,> 10M & <= 100M,2020,GOAL
gogla,1.1.21,The activity identifier should begin with your IATI organisation identifier (either the current IATI Organisation identifier for the reporting organisation or a previous version included in other-identifier element) followed by a unique string for the activity separated by a hyphen,warning,identifiers,1,<=1M,2020,GOGLA - Global Off-Grid Lighting Association
gogla,11.1.5,The actual end date of the activity must not be in the future.,error,iati,1,<=1M,2020,GOGLA - Global Off-Grid Lighting Association
gpe,0.6.1,"Version 1.03 of the IATI Standard is no longer supported. Supported versions: 2.01, 2.02, 2.03",critical,documents,1,No spend data for 2019-2021,,Global Partnership for Education
guttmacher,1.10.1,The provider organisation identifier should not start or end with spaces or newlines.,warning,financial,1,> 10M & <= 100M,2020,Guttmacher Institute
guttmacher,1.15.1,The receiver-org identifier should not start or end with spaces or newlines.,warning,financial,3,> 10M & <= 100M,2020,Guttmacher Institute
halo,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,6,> 10M & <= 100M,2019,The HALO Trust
halo,8.10.3,The actual value should be omitted for qualitative indicator measures.,warning,performance,10,> 10M & <= 100M,2019,The HALO Trust
halo,8.9.3,The target value should be omitted for qualitative measures.,warning,performance,10,> 10M & <= 100M,2019,The HALO Trust
halo,8.9.1,"The target must have a value when indicator measure is non-qualitative (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",error,performance,2,> 10M & <= 100M,2019,The HALO Trust
halo,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,0,> 10M & <= 100M,2019,The HALO Trust
hefoundation,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,1,<=1M,2020,HE Foundation
hgc,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,5,No spend data for 2019-2021,,Grand Challenges Canada
hhc,1.15.1,The receiver-org identifier should not start or end with spaces or newlines.,warning,financial,3,> 1M & <= 10M,2020,Hope and Homes for Children
hi_fed,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,2,<=1M,2019,Handicap International Federation
hi_fed,8.9.1,"The target must have a value when indicator measure is non-qualitative (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",error,performance,50,<=1M,2019,Handicap International Federation
hi_fed,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,4,<=1M,2019,Handicap International Federation
hi_fed,1.9.1,The participating-org activity identifier should not start or end with spaces or newlines.,warning,participating,2,<=1M,2019,Handicap International Federation
hi_fed,8.10.1,"The actual must have a value when the indicator measure is non-qualitative (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",error,performance,768,<=1M,2019,Handicap International Federation
hiuk,1.1.21,The activity identifier should begin with your IATI organisation identifier (either the current IATI Organisation identifier for the reporting organisation or a previous version included in other-identifier element) followed by a unique string for the activity separated by a hyphen,warning,identifiers,3,> 10M & <= 100M,2020,Handicap International UK
hiuk,1.15.1,The receiver-org identifier should not start or end with spaces or newlines.,warning,financial,1,> 10M & <= 100M,2020,Handicap International UK
hiuk,1.8.1,The participating-org identifier should not start or end with spaces or newlines.,warning,participating,1,> 10M & <= 100M,2020,Handicap International UK
hiuk,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,3,> 10M & <= 100M,2020,Handicap International UK
hiuk,1.4.1,The provider-org activity identifier should not start or end with spaces or newlines.,warning,financial,1,> 10M & <= 100M,2020,Handicap International UK
hiuk,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,2,> 10M & <= 100M,2020,Handicap International UK
hiuk,9.117.1,The country code is invalid.,error,geo,8,> 10M & <= 100M,2020,Handicap International UK
hiuk,1.5.1,The receiver-org activity identifier should not start or end with spaces or newlines.,warning,financial,1,> 10M & <= 100M,2020,Handicap International UK
hiuk,9.88.1,The organisation type is invalid.,error,financial,2,> 10M & <= 100M,2020,Handicap International UK
hiuk,8.8.2,"The baseline value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,2,> 10M & <= 100M,2020,Handicap International UK
hiuk,9.89.1,The organisation type is invalid.,error,financial,2,> 10M & <= 100M,2020,Handicap International UK
homeoffice,4.3.1,The title must contain narrative content.,error,information,1,> 100M & <= 1B,2019,UK - Home Office
homeoffice,6.14.1,"When using a policy marker code for vocabulary 1, it must include a significance.",error,classifications,1,> 100M & <= 1B,2019,UK - Home Office
homeoffice,4.4.1,The description must contain narrative content.,error,information,9,> 100M & <= 1B,2019,UK - Home Office
